Country1,Country2,Footrule
DEU,JPN,222.0
DEU,KAZ,120.0
DEU,KOR,254.0
DEU,KSV,138.0
DEU,LTU,170.0
DEU,LUX,168.0
DEU,LVA,136.0
DEU,MAC,208.0
DEU,MAR,74.0
DEU,MDA,106.0
DEU,MEX,114.0
DEU,MLT,158.0
DEU,MNE,140.0
DEU,MYS,172.0
DEU,NLD,70.0
DEU,NOR,186.0
DEU,NZL,82.0
DEU,PAN,86.0
DEU,PER,76.0
DEU,PHL,182.0
DEU,POL,66.0
DEU,PRT,178.0
DEU,QAT,176.0
DEU,QAZ,120.0
DEU,QCI,112.0
DEU,QMR,202.0
DEU,QRT,140.0
DEU,ROU,144.0
DEU,RUS,120.0
DEU,SAU,96.0
DEU,SGP,166.0
DEU,SRB,86.0
DEU,SVK,82.0
DEU,SVN,146.0
DEU,SWE,174.0
DEU,TAP,138.0
DEU,THA,128.0
DEU,TUR,168.0
DEU,UKR,130.0
DEU,URY,80.0
DEU,USA,162.0
DEU,VNM,198.0
DNK,DOM,132.0
DNK,ESP,132.0
DNK,EST,114.0
DNK,FIN,124.0
DNK,FRA,142.0
DNK,GBR,114.0
DNK,GEO,108.0
DNK,GRC,138.0
DNK,HKG,144.0
DNK,HRV,108.0
DNK,HUN,84.0
DNK,IDN,212.0
DNK,IRL,84.0
DNK,ISL,140.0
DNK,ITA,120.0
DNK,JOR,186.0
DNK,JPN,160.0
DNK,KAZ,106.0
DNK,KOR,150.0
DNK,KSV,164.0
DNK,LTU,132.0
DNK,LUX,102.0
DNK,LVA,172.0
DNK,MAC,146.0
DNK,MAR,100.0
DNK,MDA,134.0
DNK,MEX,138.0
DNK,MLT,144.0
DNK,MNE,136.0
DNK,MYS,190.0
DNK,NLD,112.0
DNK,NOR,154.0
DNK,NZL,142.0
DNK,PAN,132.0
DNK,PER,124.0
DNK,PHL,142.0
DNK,POL,100.0
DNK,PRT,88.0
DNK,QAT,172.0
DNK,QAZ,136.0
DNK,QCI,112.0
DNK,QMR,162.0
DNK,QRT,138.0
DNK,ROU,110.0
DNK,RUS,110.0
DNK,SAU,128.0
DNK,SGP,160.0
DNK,SRB,72.0
DNK,SVK,96.0
DNK,SVN,130.0
DNK,SWE,128.0
DNK,TAP,136.0
DNK,THA,170.0
DNK,TUR,146.0
DNK,UKR,96.0
DNK,URY,140.0
DNK,USA,146.0
DNK,VNM,216.0
DOM,ESP,148.0
DOM,EST,116.0
DOM,FIN,180.0
DOM,FRA,110.0
DOM,GBR,152.0
DOM,GEO,112.0
DOM,GRC,96.0
DOM,HKG,128.0
DOM,HRV,158.0
DOM,HUN,130.0
DOM,IDN,188.0
DOM,IRL,174.0
DOM,ISL,164.0
DOM,ITA,92.0
DOM,JOR,148.0
DOM,JPN,218.0
DOM,KAZ,78.0
DOM,KOR,216.0
DOM,KSV,150.0
DOM,LTU,94.0
DOM,LUX,168.0
DOM,LVA,172.0
DOM,MAC,200.0
DOM,MAR,110.0
DOM,MDA,118.0
DOM,MEX,98.0
DOM,MLT,174.0
DOM,MNE,144.0
DOM,MYS,190.0
DOM,NLD,88.0
DOM,NOR,194.0
DOM,NZL,108.0
DOM,PAN,130.0
DOM,PER,86.0
DOM,PHL,112.0
DOM,POL,116.0
DOM,PRT,148.0
DOM,QAT,168.0
DOM,QAZ,110.0
DOM,QCI,176.0
DOM,QMR,154.0
DOM,QRT,80.0
DOM,ROU,106.0
DOM,RUS,102.0
DOM,SAU,136.0
DOM,SGP,188.0
DOM,SRB,116.0
DOM,SVK,116.0
DOM,SVN,74.0
DOM,SWE,190.0
DOM,TAP,204.0
DOM,THA,84.0
DOM,TUR,118.0
DOM,UKR,116.0
DOM,URY,136.0
DOM,USA,200.0
DOM,VNM,164.0
ESP,EST,120.0
ESP,FIN,180.0
ESP,FRA,76.0
ESP,GBR,152.0
ESP,GEO,142.0
ESP,GRC,116.0
ESP,HKG,170.0
ESP,HRV,90.0
ESP,HUN,116.0
ESP,IDN,190.0
ESP,IRL,90.0
ESP,ISL,94.0
ESP,ITA,92.0
ESP,JOR,148.0
ESP,JPN,216.0
ESP,KAZ,134.0
ESP,KOR,208.0
ESP,KSV,172.0
ESP,LTU,184.0
ESP,LUX,146.0
ESP,LVA,126.0
ESP,MAC,156.0
ESP,MAR,124.0
ESP,MDA,158.0
ESP,MEX,102.0
ESP,MLT,118.0
ESP,MNE,144.0
ESP,MYS,170.0
ESP,NLD,102.0
ESP,NOR,142.0
ESP,NZL,128.0
ESP,PAN,106.0
ESP,PER,120.0
ESP,PHL,172.0
ESP,POL,116.0
ESP,PRT,86.0
ESP,QAT,186.0
ESP,QAZ,126.0
ESP,QCI,146.0
ESP,QMR,182.0
ESP,QRT,144.0
ESP,ROU,186.0
ESP,RUS,102.0
ESP,SAU,150.0
ESP,SGP,162.0
ESP,SRB,90.0
ESP,SVK,94.0
ESP,SVN,152.0
ESP,SWE,180.0
ESP,TAP,120.0
ESP,THA,144.0
ESP,TUR,172.0
ESP,UKR,146.0
ESP,URY,92.0
ESP,USA,128.0
ESP,VNM,190.0
EST,FIN,184.0
EST,FRA,88.0
EST,GBR,134.0
EST,GEO,64.0
EST,GRC,84.0
EST,HKG,102.0
EST,HRV,148.0
EST,HUN,100.0
EST,IDN,220.0
EST,IRL,96.0
EST,ISL,128.0
EST,ITA,96.0
EST,JOR,176.0
EST,JPN,216.0
EST,KAZ,76.0
EST,KOR,206.0
EST,KSV,158.0
EST,LTU,104.0
EST,LUX,132.0
EST,LVA,128.0
EST,MAC,126.0
EST,MAR,114.0
EST,MDA,142.0
EST,MEX,108.0
EST,MLT,156.0
EST,MNE,182.0
EST,MYS,148.0
EST,NLD,98.0
EST,NOR,128.0
EST,NZL,132.0
EST,PAN,108.0
EST,PER,136.0
EST,PHL,170.0
EST,POL,100.0
EST,PRT,110.0
EST,QAT,136.0
EST,QAZ,130.0
EST,QCI,134.0
EST,QMR,158.0
EST,QRT,64.0
EST,ROU,108.0
EST,RUS,120.0
EST,SAU,140.0
EST,SGP,140.0
EST,SRB,126.0
EST,SVK,122.0
EST,SVN,126.0
EST,SWE,182.0
EST,TAP,158.0
EST,THA,138.0
EST,TUR,122.0
EST,UKR,110.0
EST,URY,118.0
EST,USA,180.0
EST,VNM,212.0
FIN,FRA,182.0
FIN,GBR,146.0
FIN,GEO,176.0
FIN,GRC,182.0
FIN,HKG,182.0
FIN,HRV,96.0
FIN,HUN,128.0
FIN,IDN,192.0
FIN,IRL,192.0
FIN,ISL,160.0
FIN,ITA,184.0
FIN,JOR,222.0
FIN,JPN,146.0
FIN,KAZ,186.0
FIN,KOR,172.0
FIN,KSV,194.0
FIN,LTU,158.0
FIN,LUX,162.0
FIN,LVA,154.0
FIN,MAC,186.0
FIN,MAR,158.0
FIN,MDA,192.0
FIN,MEX,156.0
FIN,MLT,240.0
FIN,MNE,158.0
FIN,MYS,162.0
FIN,NLD,148.0
FIN,NOR,240.0
FIN,NZL,152.0
FIN,PAN,142.0
FIN,PER,190.0
FIN,PHL,146.0
FIN,POL,158.0
FIN,PRT,194.0
FIN,QAT,194.0
FIN,QAZ,184.0
FIN,QCI,162.0
FIN,QMR,164.0
FIN,QRT,212.0
FIN,ROU,136.0
FIN,RUS,174.0
FIN,SAU,188.0
FIN,SGP,130.0
FIN,SRB,128.0
FIN,SVK,126.0
FIN,SVN,174.0
FIN,SWE,86.0
FIN,TAP,172.0
FIN,THA,188.0
FIN,TUR,224.0
FIN,UKR,186.0
FIN,URY,160.0
FIN,USA,186.0
FIN,VNM,192.0
FRA,GBR,144.0
FRA,GEO,124.0
FRA,GRC,72.0
FRA,HKG,136.0
FRA,HRV,94.0
FRA,HUN,90.0
FRA,IDN,188.0
FRA,IRL,96.0
FRA,ISL,134.0
FRA,ITA,50.0
FRA,JOR,98.0
FRA,JPN,190.0
FRA,KAZ,104.0
FRA,KOR,204.0
FRA,KSV,128.0
FRA,LTU,122.0
FRA,LUX,136.0
FRA,LVA,130.0
FRA,MAC,160.0
FRA,MAR,90.0
FRA,MDA,114.0
FRA,MEX,72.0
FRA,MLT,136.0
FRA,MNE,120.0
FRA,MYS,166.0
FRA,NLD,80.0
FRA,NOR,136.0
FRA,NZL,90.0
FRA,PAN,84.0
FRA,PER,82.0
FRA,PHL,190.0
FRA,POL,74.0
FRA,PRT,108.0
FRA,QAT,126.0
FRA,QAZ,102.0
FRA,QCI,138.0
FRA,QMR,154.0
FRA,QRT,112.0
FRA,ROU,128.0
FRA,RUS,74.0
FRA,SAU,112.0
FRA,SGP,200.0
FRA,SRB,78.0
FRA,SVK,74.0
FRA,SVN,118.0
FRA,SWE,190.0
FRA,TAP,160.0
FRA,THA,112.0
FRA,TUR,148.0
FRA,UKR,130.0
FRA,URY,68.0
FRA,USA,190.0
FRA,VNM,188.0
GBR,GEO,102.0
GBR,GRC,108.0
GBR,HKG,126.0
GBR,HRV,158.0
GBR,HUN,162.0
GBR,IDN,190.0
GBR,IRL,112.0
GBR,ISL,156.0
GBR,ITA,102.0
GBR,JOR,192.0
GBR,JPN,148.0
GBR,KAZ,126.0
GBR,KOR,178.0
GBR,KSV,218.0
GBR,LTU,180.0
GBR,LUX,146.0
GBR,LVA,154.0
GBR,MAC,124.0
GBR,MAR,180.0
GBR,MDA,168.0
GBR,MEX,144.0
GBR,MLT,134.0
GBR,MNE,154.0
GBR,MYS,218.0
GBR,NLD,152.0
GBR,NOR,164.0
GBR,NZL,130.0
GBR,PAN,210.0
GBR,PER,148.0
GBR,PHL,214.0
GBR,POL,142.0
GBR,PRT,146.0
GBR,QAT,202.0
GBR,QAZ,192.0
GBR,QCI,112.0
GBR,QMR,172.0
GBR,QRT,134.0
GBR,ROU,122.0
GBR,RUS,116.0
GBR,SAU,180.0
GBR,SGP,156.0
GBR,SRB,140.0
GBR,SVK,122.0
GBR,SVN,170.0
GBR,SWE,92.0
GBR,TAP,186.0
GBR,THA,148.0
GBR,TUR,114.0
GBR,UKR,146.0
GBR,URY,164.0
GBR,USA,128.0
GBR,VNM,142.0
GEO,GRC,82.0
GEO,HKG,68.0
GEO,HRV,148.0
GEO,HUN,116.0
GEO,IDN,216.0
GEO,IRL,100.0
GEO,ISL,120.0
GEO,ITA,94.0
GEO,JOR,158.0
GEO,JPN,192.0
GEO,KAZ,76.0
GEO,KOR,210.0
GEO,KSV,154.0
GEO,LTU,106.0
GEO,LUX,136.0
GEO,LVA,126.0
GEO,MAC,120.0
GEO,MAR,108.0
GEO,MDA,110.0
GEO,MEX,104.0
GEO,MLT,132.0
GEO,MNE,158.0
GEO,MYS,164.0
GEO,NLD,90.0
GEO,NOR,126.0
GEO,NZL,94.0
GEO,PAN,136.0
GEO,PER,108.0
GEO,PHL,164.0
GEO,POL,70.0
GEO,PRT,134.0
GEO,QAT,164.0
GEO,QAZ,148.0
GEO,QCI,110.0
GEO,QMR,112.0
GEO,QRT,96.0
GEO,ROU,80.0
GEO,RUS,98.0
GEO,SAU,110.0
GEO,SGP,122.0
GEO,SRB,122.0
GEO,SVK,118.0
GEO,SVN,100.0
GEO,SWE,158.0
GEO,TAP,112.0
GEO,THA,142.0
GEO,TUR,100.0
GEO,UKR,82.0
GEO,URY,120.0
GEO,USA,146.0
GEO,VNM,192.0
GRC,HKG,70.0
GRC,HRV,120.0
GRC,HUN,120.0
GRC,IDN,164.0
GRC,IRL,122.0
GRC,ISL,150.0
GRC,ITA,44.0
GRC,JOR,106.0
GRC,JPN,170.0
GRC,KAZ,56.0
GRC,KOR,208.0
GRC,KSV,128.0
GRC,LTU,128.0
GRC,LUX,106.0
GRC,LVA,124.0
GRC,MAC,116.0
GRC,MAR,84.0
GRC,MDA,142.0
GRC,MEX,110.0
GRC,MLT,106.0
GRC,MNE,156.0
GRC,MYS,168.0
GRC,NLD,100.0
GRC,NOR,146.0
GRC,NZL,106.0
GRC,PAN,140.0
GRC,PER,114.0
GRC,PHL,138.0
GRC,POL,100.0
GRC,PRT,130.0
GRC,QAT,110.0
GRC,QAZ,102.0
GRC,QCI,130.0
GRC,QMR,128.0
GRC,QRT,94.0
GRC,ROU,110.0
GRC,RUS,72.0
GRC,SAU,110.0
GRC,SGP,150.0
GRC,SRB,104.0
GRC,SVK,96.0
GRC,SVN,100.0
GRC,SWE,156.0
GRC,TAP,182.0
GRC,THA,66.0
GRC,TUR,94.0
GRC,UKR,136.0
GRC,URY,68.0
GRC,USA,172.0
GRC,VNM,164.0
HKG,HRV,152.0
HKG,HUN,126.0
HKG,IDN,154.0
HKG,IRL,126.0
HKG,ISL,146.0
HKG,ITA,100.0
HKG,JOR,124.0
HKG,JPN,140.0
HKG,KAZ,76.0
HKG,KOR,238.0
HKG,KSV,98.0
HKG,LTU,142.0
HKG,LUX,132.0
HKG,LVA,132.0
HKG,MAC,96.0
HKG,MAR,90.0
HKG,MDA,108.0
HKG,MEX,110.0
HKG,MLT,92.0
HKG,MNE,134.0
HKG,MYS,108.0
HKG,NLD,106.0
HKG,NOR,130.0
HKG,NZL,96.0
HKG,PAN,148.0
HKG,PER,112.0
HKG,PHL,146.0
HKG,POL,82.0
HKG,PRT,164.0
HKG,QAT,106.0
HKG,QAZ,122.0
HKG,QCI,96.0
HKG,QMR,138.0
HKG,QRT,132.0
HKG,ROU,82.0
HKG,RUS,106.0
HKG,SAU,62.0
HKG,SGP,116.0
HKG,SRB,130.0
HKG,SVK,122.0
HKG,SVN,132.0
HKG,SWE,156.0
HKG,TAP,128.0
HKG,THA,114.0
HKG,TUR,70.0
HKG,UKR,110.0
HKG,URY,108.0
HKG,USA,152.0
HKG,VNM,182.0
HRV,HUN,68.0
HRV,IDN,162.0
HRV,IRL,126.0
HRV,ISL,154.0
HRV,ITA,96.0
HRV,JOR,156.0
HRV,JPN,156.0
HRV,KAZ,158.0
HRV,KOR,176.0
HRV,KSV,154.0
HRV,LTU,176.0
HRV,LUX,102.0
HRV,LVA,106.0
HRV,MAC,138.0
HRV,MAR,100.0
HRV,MDA,138.0
HRV,MEX,124.0
HRV,MLT,150.0
HRV,MNE,118.0
HRV,MYS,168.0
HRV,NLD,104.0
HRV,NOR,174.0
HRV,NZL,128.0
HRV,PAN,102.0
HRV,PER,128.0
HRV,PHL,164.0
HRV,POL,98.0
HRV,PRT,132.0
HRV,QAT,156.0
HRV,QAZ,128.0
HRV,QCI,132.0
HRV,QMR,152.0
HRV,QRT,170.0
HRV,ROU,130.0
HRV,RUS,86.0
HRV,SAU,128.0
HRV,SGP,164.0
HRV,SRB,94.0
HRV,SVK,70.0
HRV,SVN,140.0
HRV,SWE,124.0
HRV,TAP,110.0
HRV,THA,142.0
HRV,TUR,208.0
HRV,UKR,130.0
HRV,URY,64.0
HRV,USA,158.0
HRV,VNM,216.0
HUN,IDN,188.0
HUN,IRL,120.0
HUN,ISL,142.0
HUN,ITA,96.0
HUN,JOR,150.0
HUN,JPN,162.0
HUN,KAZ,128.0
HUN,KOR,184.0
HUN,KSV,120.0
HUN,LTU,142.0
HUN,LUX,132.0
HUN,LVA,106.0
HUN,MAC,162.0
HUN,MAR,80.0
HUN,MDA,104.0
HUN,MEX,86.0
HUN,MLT,154.0
HUN,MNE,90.0
HUN,MYS,138.0
HUN,NLD,72.0
HUN,NOR,178.0
HUN,NZL,104.0
HUN,PAN,104.0
HUN,PER,98.0
HUN,PHL,160.0
HUN,POL,62.0
HUN,PRT,134.0
HUN,QAT,134.0
HUN,QAZ,74.0
HUN,QCI,104.0
HUN,QMR,146.0
HUN,QRT,124.0
HUN,ROU,98.0
HUN,RUS,92.0
HUN,SAU,98.0
HUN,SGP,186.0
HUN,SRB,64.0
HUN,SVK,42.0
HUN,SVN,112.0
HUN,SWE,166.0
HUN,TAP,130.0
HUN,THA,164.0
HUN,TUR,176.0
HUN,UKR,122.0
HUN,URY,92.0
HUN,USA,184.0
HUN,VNM,240.0
IDN,IRL,188.0
IDN,ISL,220.0
IDN,ITA,162.0
IDN,JOR,152.0
IDN,JPN,188.0
IDN,KAZ,178.0
IDN,KOR,270.0
IDN,KSV,182.0
IDN,LTU,208.0
IDN,LUX,148.0
IDN,LVA,170.0
IDN,MAC,154.0
IDN,MAR,196.0
IDN,MDA,186.0
IDN,MEX,190.0
IDN,MLT,128.0
IDN,MNE,158.0
IDN,MYS,138.0
IDN,NLD,216.0
IDN,NOR,180.0
IDN,NZL,166.0
IDN,PAN,206.0
IDN,PER,170.0
IDN,PHL,170.0
IDN,POL,190.0
IDN,PRT,206.0
IDN,QAT,130.0
IDN,QAZ,144.0
IDN,QCI,176.0
IDN,QMR,182.0
IDN,QRT,194.0
IDN,ROU,182.0
IDN,RUS,132.0
IDN,SAU,162.0
IDN,SGP,124.0
IDN,SRB,194.0
IDN,SVK,190.0
IDN,SVN,182.0
IDN,SWE,168.0
IDN,TAP,154.0
IDN,THA,116.0
IDN,TUR,148.0
IDN,UKR,164.0
IDN,URY,172.0
IDN,USA,160.0
IDN,VNM,144.0
IRL,ISL,136.0
IRL,ITA,104.0
IRL,JOR,170.0
IRL,JPN,162.0
IRL,KAZ,138.0
IRL,KOR,186.0
IRL,KSV,178.0
IRL,LTU,142.0
IRL,LUX,124.0
IRL,LVA,128.0
IRL,MAC,110.0
IRL,MAR,132.0
IRL,MDA,124.0
IRL,MEX,110.0
IRL,MLT,104.0
IRL,MNE,152.0
IRL,MYS,158.0
IRL,NLD,130.0
IRL,NOR,100.0
IRL,NZL,136.0
IRL,PAN,136.0
IRL,PER,120.0
IRL,PHL,180.0
IRL,POL,92.0
IRL,PRT,62.0
IRL,QAT,166.0
IRL,QAZ,158.0
IRL,QCI,114.0
IRL,QMR,136.0
IRL,QRT,150.0
IRL,ROU,134.0
IRL,RUS,80.0
IRL,SAU,134.0
IRL,SGP,142.0
IRL,SRB,96.0
IRL,SVK,130.0
IRL,SVN,158.0
IRL,SWE,136.0
IRL,TAP,110.0
IRL,THA,174.0
IRL,TUR,134.0
IRL,UKR,88.0
IRL,URY,122.0
IRL,USA,114.0
IRL,VNM,190.0
ISL,ITA,146.0
ISL,JOR,158.0
ISL,JPN,192.0
ISL,KAZ,128.0
ISL,KOR,214.0
ISL,KSV,174.0
ISL,LTU,140.0
ISL,LUX,212.0
ISL,LVA,158.0
ISL,MAC,162.0
ISL,MAR,156.0
ISL,MDA,176.0
ISL,MEX,102.0
ISL,MLT,150.0
ISL,MNE,152.0
ISL,MYS,140.0
ISL,NLD,150.0
ISL,NOR,180.0
ISL,NZL,146.0
ISL,PAN,140.0
ISL,PER,150.0
ISL,PHL,168.0
ISL,POL,146.0
ISL,PRT,142.0
ISL,QAT,212.0
ISL,QAZ,146.0
ISL,QCI,184.0
ISL,QMR,178.0
ISL,QRT,150.0
ISL,ROU,174.0
ISL,RUS,158.0
ISL,SAU,150.0
ISL,SGP,160.0
ISL,SRB,100.0
ISL,SVK,116.0
ISL,SVN,124.0
ISL,SWE,190.0
ISL,TAP,110.0
ISL,THA,168.0
ISL,TUR,126.0
ISL,UKR,178.0
ISL,URY,154.0
ISL,USA,160.0
ISL,VNM,218.0
ITA,JOR,106.0
ITA,JPN,188.0
ITA,KAZ,92.0
ITA,KOR,216.0
ITA,KSV,130.0
ITA,LTU,136.0
ITA,LUX,116.0
ITA,LVA,128.0
ITA,MAC,150.0
ITA,MAR,92.0
ITA,MDA,118.0
ITA,MEX,104.0
ITA,MLT,100.0
ITA,MNE,122.0
ITA,MYS,194.0
ITA,NLD,84.0
ITA,NOR,130.0
ITA,NZL,76.0
ITA,PAN,120.0
ITA,PER,90.0
ITA,PHL,172.0
ITA,POL,72.0
ITA,PRT,112.0
ITA,QAT,112.0
ITA,QAZ,110.0
ITA,QCI,140.0
ITA,QMR,132.0
ITA,QRT,98.0
ITA,ROU,110.0
ITA,RUS,52.0
ITA,SAU,110.0
ITA,SGP,186.0
ITA,SRB,86.0
ITA,SVK,64.0
ITA,SVN,104.0
ITA,SWE,164.0
ITA,TAP,158.0
ITA,THA,92.0
ITA,TUR,126.0
ITA,UKR,120.0
ITA,URY,72.0
ITA,USA,152.0
ITA,VNM,196.0
JOR,JPN,196.0
JOR,KAZ,124.0
JOR,KOR,240.0
JOR,KSV,72.0
JOR,LTU,166.0
JOR,LUX,152.0
JOR,LVA,186.0
JOR,MAC,180.0
JOR,MAR,112.0
JOR,MDA,132.0
JOR,MEX,160.0
JOR,MLT,118.0
JOR,MNE,104.0
JOR,MYS,188.0
JOR,NLD,132.0
JOR,NOR,178.0
JOR,NZL,140.0
JOR,PAN,160.0
JOR,PER,110.0
JOR,PHL,198.0
JOR,POL,118.0
JOR,PRT,186.0
JOR,QAT,96.0
JOR,QAZ,106.0
JOR,QCI,148.0
JOR,QMR,166.0
JOR,QRT,152.0
JOR,ROU,182.0
JOR,RUS,136.0
JOR,SAU,98.0
JOR,SGP,238.0
JOR,SRB,130.0
JOR,SVK,132.0
JOR,SVN,136.0
JOR,SWE,248.0
JOR,TAP,152.0
JOR,THA,106.0
JOR,TUR,118.0
JOR,UKR,154.0
JOR,URY,102.0
JOR,USA,212.0
JOR,VNM,184.0
JPN,KAZ,200.0
JPN,KOR,154.0
JPN,KSV,198.0
JPN,LTU,194.0
JPN,LUX,170.0
JPN,LVA,164.0
JPN,MAC,148.0
JPN,MAR,178.0
JPN,MDA,182.0
JPN,MEX,168.0
JPN,MLT,168.0
JPN,MNE,154.0
JPN,MYS,132.0
JPN,NLD,194.0
JPN,NOR,188.0
JPN,NZL,158.0
JPN,PAN,204.0
JPN,PER,200.0
JPN,PHL,188.0
JPN,POL,166.0
JPN,PRT,194.0
JPN,QAT,170.0
JPN,QAZ,200.0
JPN,QCI,158.0
JPN,QMR,164.0
JPN,QRT,244.0
JPN,ROU,126.0
JPN,RUS,160.0
JPN,SAU,148.0
JPN,SGP,190.0
JPN,SRB,164.0
JPN,SVK,154.0
JPN,SVN,212.0
JPN,SWE,120.0
JPN,TAP,184.0
JPN,THA,190.0
JPN,TUR,174.0
JPN,UKR,208.0
JPN,URY,172.0
JPN,USA,196.0
JPN,VNM,196.0
KAZ,KOR,206.0
KAZ,KSV,128.0
KAZ,LTU,124.0
KAZ,LUX,106.0
KAZ,LVA,170.0
KAZ,MAC,138.0
KAZ,MAR,82.0
KAZ,MDA,136.0
KAZ,MEX,104.0
KAZ,MLT,104.0
KAZ,MNE,164.0
KAZ,MYS,160.0
KAZ,NLD,106.0
KAZ,NOR,160.0
KAZ,NZL,106.0
KAZ,PAN,134.0
KAZ,PER,104.0
KAZ,PHL,132.0
KAZ,POL,110.0
KAZ,PRT,136.0
KAZ,QAT,122.0
KAZ,QAZ,90.0
KAZ,QCI,110.0
KAZ,QMR,160.0
KAZ,QRT,72.0
KAZ,ROU,100.0
KAZ,RUS,110.0
KAZ,SAU,102.0
KAZ,SGP,128.0
KAZ,SRB,104.0
KAZ,SVK,114.0
KAZ,SVN,98.0
KAZ,SWE,190.0
KAZ,TAP,168.0
KAZ,THA,78.0
KAZ,TUR,68.0
KAZ,UKR,104.0
KAZ,URY,114.0
KAZ,USA,196.0
KAZ,VNM,148.0
KOR,KSV,240.0
KOR,LTU,188.0
KOR,LUX,182.0
KOR,LVA,194.0
KOR,MAC,220.0
KOR,MAR,214.0
KOR,MDA,190.0
KOR,MEX,208.0
KOR,MLT,238.0
KOR,MNE,204.0
KOR,MYS,244.0
KOR,NLD,218.0
KOR,NOR,216.0
KOR,NZL,214.0
KOR,PAN,220.0
KOR,PER,212.0
KOR,PHL,198.0
KOR,POL,214.0
KOR,PRT,184.0
KOR,QAT,238.0
KOR,QAZ,206.0
KOR,QCI,216.0
KOR,QMR,212.0
KOR,QRT,204.0
KOR,ROU,190.0
KOR,RUS,204.0
KOR,SAU,244.0
KOR,SGP,244.0
KOR,SRB,174.0
KOR,SVK,184.0
KOR,SVN,204.0
KOR,SWE,148.0
KOR,TAP,238.0
KOR,THA,220.0
KOR,TUR,216.0
KOR,UKR,208.0
KOR,URY,210.0
KOR,USA,218.0
KOR,VNM,192.0
KSV,LTU,160.0
KSV,LUX,158.0
KSV,LVA,190.0
KSV,MAC,182.0
KSV,MAR,86.0
KSV,MDA,106.0
KSV,MEX,150.0
KSV,MLT,146.0
KSV,MNE,96.0
KSV,MYS,162.0
KSV,NLD,112.0
KSV,NOR,158.0
KSV,NZL,138.0
KSV,PAN,140.0
KSV,PER,108.0
KSV,PHL,164.0
KSV,POL,98.0
KSV,PRT,182.0
KSV,QAT,98.0
KSV,QAZ,94.0
KSV,QCI,128.0
KSV,QMR,182.0
KSV,QRT,156.0
KSV,ROU,156.0
KSV,RUS,160.0
KSV,SAU,74.0
KSV,SGP,210.0
KSV,SRB,124.0
KSV,SVK,128.0
KSV,SVN,154.0
KSV,SWE,248.0
KSV,TAP,156.0
KSV,THA,140.0
KSV,TUR,120.0
KSV,UKR,132.0
KSV,URY,100.0
KSV,USA,212.0
KSV,VNM,214.0
LTU,LUX,166.0
LTU,LVA,194.0
LTU,MAC,194.0
LTU,MAR,132.0
LTU,MDA,146.0
LTU,MEX,116.0
LTU,MLT,220.0
LTU,MNE,180.0
LTU,MYS,166.0
LTU,NLD,140.0
LTU,NOR,156.0
LTU,NZL,134.0
LTU,PAN,104.0
LTU,PER,134.0
LTU,PHL,98.0
LTU,POL,132.0
LTU,PRT,130.0
LTU,QAT,158.0
LTU,QAZ,152.0
LTU,QCI,198.0
LTU,QMR,118.0
LTU,QRT,128.0
LTU,ROU,98.0
LTU,RUS,142.0
LTU,SAU,152.0
LTU,SGP,160.0
LTU,SRB,128.0
LTU,SVK,154.0
LTU,SVN,88.0
LTU,SWE,170.0
LTU,TAP,198.0
LTU,THA,126.0
LTU,TUR,130.0
LTU,UKR,138.0
LTU,URY,152.0
LTU,USA,220.0
LTU,VNM,194.0
LUX,LVA,188.0
LUX,MAC,108.0
LUX,MAR,102.0
LUX,MDA,166.0
LUX,MEX,188.0
LUX,MLT,126.0
LUX,MNE,186.0
LUX,MYS,190.0
LUX,NLD,140.0
LUX,NOR,128.0
LUX,NZL,144.0
LUX,PAN,136.0
LUX,PER,156.0
LUX,PHL,168.0
LUX,POL,130.0
LUX,PRT,136.0
LUX,QAT,114.0
LUX,QAZ,154.0
LUX,QCI,100.0
LUX,QMR,164.0
LUX,QRT,158.0
LUX,ROU,122.0
LUX,RUS,126.0
LUX,SAU,128.0
LUX,SGP,134.0
LUX,SRB,144.0
LUX,SVK,142.0
LUX,SVN,180.0
LUX,SWE,158.0
LUX,TAP,142.0
LUX,THA,140.0
LUX,TUR,160.0
LUX,UKR,102.0
LUX,URY,108.0
LUX,USA,188.0
LUX,VNM,150.0
LVA,MAC,156.0
LVA,MAR,146.0
LVA,MDA,142.0
LVA,MEX,114.0
LVA,MLT,162.0
LVA,MNE,162.0
LVA,MYS,112.0
LVA,NLD,126.0
LVA,NOR,168.0
LVA,NZL,136.0
LVA,PAN,152.0
LVA,PER,144.0
LVA,PHL,172.0
LVA,POL,108.0
LVA,PRT,174.0
LVA,QAT,162.0
LVA,QAZ,136.0
LVA,QCI,154.0
LVA,QMR,142.0
LVA,QRT,156.0
LVA,ROU,146.0
LVA,RUS,106.0
LVA,SAU,150.0
LVA,SGP,158.0
LVA,SRB,138.0
LVA,SVK,126.0
LVA,SVN,162.0
LVA,SWE,130.0
LVA,TAP,136.0
LVA,THA,142.0
LVA,TUR,188.0
LVA,UKR,162.0
LVA,URY,104.0
LVA,USA,152.0
LVA,VNM,214.0
MAC,MAR,174.0
MAC,MDA,194.0
MAC,MEX,152.0
MAC,MLT,110.0
MAC,MNE,166.0
MAC,MYS,140.0
MAC,NLD,176.0
MAC,NOR,138.0
MAC,NZL,188.0
MAC,PAN,206.0
MAC,PER,202.0
MAC,PHL,202.0
MAC,POL,162.0
MAC,PRT,138.0
MAC,QAT,166.0
